1.24827E+18,2020/4/9,"@realDonaldTrump @OANN BREAKING NEWS!  USA 2020 voters are 53% in favor of Biden.  By November, Biden will be at 60-70%.",hthorne14,9.99537E+17,[],[],G,,,,,
1.24811E+18,2020/4/9,"@realDonaldTrump IMPEACHED PUTIN PUPPET LIAR donnie, YOU JUST DID A MAIL-IN VOTE FOR FLORIDA !  Mail-in voting will keep Americans safe from CoVID-19.  Do you want more people dead?  https://t.co/KZr7BWJEsd",antonio25283535,8.6182E+17,[],[],F,,,,,
1.24796E+18,2020/4/9,"@realDonaldTrump @foxandfriends Yes, the Republicans need to fight hard. We know how the Democrats (vast majority of voter fraud) cheat--it's why California keeps ""electing"" the likes of Waters, Pelosi, Schiff, Feinstein, etc. This HAS to end. CA and NYC especially are hurt by these tactics.  We need +++ help.",lovesfreedom17,801020773,[],[],T,,,,,
1.24796E+18,2020/4/9,"@realDonaldTrump @narendramodi Sir, #PELOSI 🔥🔥🔥will put mail in ballots on next stimulus bill. Do not let her and #Kilkarys attorney @freedomcaucus @SenTedCruz @RandPaul @RepMattGaetz @MarkMeadows  https://t.co/SHAgDKHvEd",les_deplorable,8.251E+17,"[{'screen_name': 'freedomcaucus', 'name': 'house freedom caucus', 'id': '2990729241'}, {'screen_name': 'sentedcruz', 'name': 'senator ted cruz', 'id': '1074480192'}, {'screen_name': 'randpaul', 'name': 'senator rand paul', 'id': '216881337'}, {'screen_name': 'repmattgaetz', 'name': 'rep. matt gaetz', 'id': '818948638890217473'}, {'screen_name': 'markmeadows', 'name': 'mark meadows', 'id': '963480595'}]","['pelosi', 'kilkarys']",G,,,,,
1.24797E+18,2020/4/9,@DilleyShow I'd  vote for you but can't don't live in AZ,hcraig0062_h,1010046656,[],[],G,,,,,
1.24825E+18,2020/4/9,@jerweber I just saw a poll on 538 stating 86% of Republicans approve of Trump’s handling of the virus.  86%!!!!  We have to go out and vote Democratic like our lives depend on it because they do!,prenticegizmo,794010199,[],[],G,,,,,
1.24795E+18,2020/4/9,"@JoeySalads Hard to tell because the @DNC is trying to open up widely for fraudulent voting! If it is honest, Pres  Trump will win 49...",canebug,793285249,"[{'screen_name': 'dnc', 'name': 'democratic party', 'id': '722793491059769344'}]",[],T,,,,,
1.24793E+18,2020/4/9,@SpeakerPelosi Only a party who wants #VoterFraud  would wsnt "vote-by-mail.",dedriannes,3400783660,[],['voterfraud'],T,,,,,
1.24799E+18,2020/4/9,@amyklobuchar It's fraud! Just like you! You need to be voted out of office!!!,shannah888,2389824444,[],[],G,,,,,
1.24802E+18,2020/4/9,"@Afrika_sandton @e7aae863442d45c @60Minutes Laugh away, laughing boy, but mass murder, monetizing government agencies, violating an oath of office, medical science fraud, &amp; sitting on cures as has been done by VIPs in govt health agencies is no laughing matter. It’s #RICO #InsiderTrading &amp; Crimes Against Humanity.  https://t.co/XJnC1agHKR",lalaruefrench75,73928056,[],"['rico', 'insidertrading']",G,,,,,
1.24794E+18,2020/4/9,"The Completely Fraudulent COVID-19 Fatality Timeline: From 40 Million... to 2 Million... to 200,000... to 81,766... to 60,415 Deaths  https://t.co/mYFBkA4xzf via @gatewaypundit",ezridersos,477174486,"[{'screen_name': 'gatewaypundit', 'name': 'jim hoft', 'id': '19211550'}]",[],G,,,,,
1.24812E+18,2020/4/9,"@DanRather Those kind of people being dead people, non citizens, people using someone else's voter registration number and repeat voters.",paulobrienusa,42227444,[],[],T,,,,,
1.24825E+18,2020/4/9,"@lippy10bird @KINGCOONASS88 @MrJones_tm In CA, they’re automatically registered to vote when they get their illegal license. Dems are trying to steal our country by giving it to illegal aliens who they can control. HRC said hispanics are often needy so through coercion, we are forced to pay for them to great resentment",kungpao19,9.80463E+17,[],[],T,,,,,
1.24797E+18,2020/4/9,@DavMicRot Bc 1 person is corrupt really here in my state Dem have used the centuries  old cemeteries  in NOLA to steal votes. Dont believe  it look up Mary Landrieu,char7char7,555374867,[],[],T,,,,,
1.24807E+18,2020/4/9,"@EtkinDaniel @tropicannagold @JHRexie @TripMorgans @IamCraigBowen @JoeySalads @HillaryClinton Not a prayer. Not with the narrative of no voter ID AND mail in balloting being pushed. I hope you realize there's a significant political population that wants this to continue, and get worse. Perhaps expect a 2nd wave to reinforce the idea. That's my observation. No cite needed",queuedup1,1.00327E+18,[],[],T,,,,,
1.24795E+18,2020/4/9,"@HillaryClinton As you know, there's a big difference between offering it as an option in addition to in-person voting and a mandated mail vote which  as @realdonaldtrump has said, can be easily manipulated.  You couldn't win a rigged election.",hoffman11my,2759515701,"[{'screen_name': 'realdonaldtrump', 'name': 'donald j. trump', 'id': '25073877'}]",[],T,,,,,
1.24792E+18,2020/4/9,"@teebone1974 @GaetaSusan @realDonaldTrump @foxandfriends There’s pictures of blank ballots harvested in CA that are not specifically addressed to a voter. They’re handed out no mailed. There is my numbered, voter registered ballot that is absentee mailed to my registered home address by my County Registrar of Elections Office.",ladyroymustang,931289130,[],[],G,,,,,
1.24804E+18,2020/4/9,@realDonaldTrump Voter ID the only way to eliminate fraud . But dems never want fraud free voting . They relied on fraud voting for years.,robertj_evans,1.15524E+18,[],[],T,,,,,
1.24804E+18,2020/4/9,"@realDonaldTrump If Utah which is mail in ballot is won by Republicans they must have cheated then, right?  Or is there a magic spell there preventing those table full of people changing ballots you dream of?",n2play,361035775,[],[],F,,,,,
1.24807E+18,2020/4/9,@realDonaldTrump Don't allow it!!! Dems probably unleashed this virus just to get mail in ballots. They know they can't beat you unless they cheat!,stonezoda,1.01818E+18,[],[],T,,,,,
1.24804E+18,2020/4/9,@realDonaldTrump Ripe for Fraud: Donny and the Republics won't be able to disenfranchise Americans from voting!,cizauskas,14241786,[],[],F,,,,,
1.24806E+18,2020/4/9,"@realDonaldTrump Your concern for fraud is so touching. The only concern you'd have for fraud is if you couldn't get your fingers into it to twist it to your advantage. Have you forgotten Lev Parnas, Rudy, and Fraud Guaranteed?  https://t.co/T6DoeSJCxe",maceface53,256486847,[],[],F,,,,,
1.24827E+18,2020/4/9,"@maggieNYT The pre-Trump (dishonest partisan) NYT: ""votes cast by mail are less likely to be counted, more likely to be compromised and more likely to be contested than those cast in a voting booth.""    https://t.co/dVablHrGmm",delrayavener,7.76871E+17,[],[],T,,,,,
1.24808E+18,2020/4/9,"@realDonaldTrump Obviously, @potus is afraid mail-in ballots will go against. Since he doesn’t (or can’t) read, @realDonaldTrump believes all @GOP doesn’t (or can’t) read.",greycolonel,24183337,"[{'screen_name': 'potus', 'name': 'president trump', 'id': '822215679726100480'}, {'screen_name': 'realdonaldtrump', 'name': 'donald j. trump', 'id': '25073877'}, {'screen_name': 'gop', 'name': 'gop', 'id': '11134252'}]",[],F,,,,,
1.24803E+18,2020/4/9,@realDonaldTrump Our military votes by mail ALL THE TIME. I vote by mail ALL THE TIME. YOU voted by mail. Voting by mail ballots are the same as absentee ballots and they have been used by many states for years.   The only voter fraud is by Rethuglicans.   https://t.co/Bw0DhLcLMU,dvillella,43014978,[],[],F,,,,,
1.24804E+18,2020/4/9,@realDonaldTrump We can already vote by mail in ND. You might be interested in the fact that we're a red state and a lot of YOUR base votes by mail.    https://t.co/M3B2T3Y8Zq  You have to request a ballot and prove the following:  https://t.co/lXbHpWyEoc,dvillella,43014978,[],[],F,,,,,
1.24802E+18,2020/4/9,"@GMPaiella @MadMik2014 Who the hell is the ""Democratic establishment""?  So, who would you rather see elected--Trump or Biden?  I would have voted for Bernie even though he is NOT a Democrat.",tootsie1953,179747809,[],[],G,,,,,
1.24818E+18,2020/4/9,@SRuhle Vote them out,amalik25,457865456,[],[],G,,,,,
1.24803E+18,2020/4/9,@HowieHawkins You've got my vote brother.,taoguymike,115093990,[],[],G,,,,,
1.24801E+18,2020/4/9,@CallingBSonU @Charles28973069 Democrat states are inflating the numbers because they want to drag this out so they can get the "mail vote only" in Nov. on the next stimulus bill.,teddyflorida,111800776,[],[],G,,,,,
1.24799E+18,2020/4/9,"@HillaryClinton He IS the PRESIDENT OF THE UNITED STATES, so he'd be criticized if he just flew down to FL to vote. Unlike yourself with not much better else to do. Is that statement kinda like the nobody is above the law kinda thing? BTW. When you testifying?",queuedup1,1.00327E+18,[],[],G,,,,,
1.24801E+18,2020/4/9,@ARedPillReport @Wdabbs11 Oh 💩 No. Forced mail in ballots !!! I pray 🙏🙏this evil pice of 💩 is brought down to her knees,pd8557,2437499882,[],[],G,,,,,
1.24796E+18,2020/4/9,"@HillaryClinton Gee, Hillary! You didn't care anything about Wisconsin when you were campaigning for President and NOW you act like you care about their health.  😂 I assure you, they could not care less what you think about when they vote. #COVID19 👊🏼🇺🇸  They still won't vote for you.",sierrawhiskee,379690254,[],['covid19'],G,,,,,
1.24828E+18,2020/4/9,@Potus Multimillions of Americans will be making decisions you who they will vote...  THIS WEEKEND  IT IS A LAVA HOT OPTIC POINT.  YOU HAVE TO DO SOMETHING TOMORROW TO   CONTROL THE OPTICS PIVOT POINT.  FRIDAY IS WHERE YOU CAN LOSE OR WIN THIS ELECTION,googlespixel,156766521,[],[],G,,,,,
1.24844E+18,2020/4/10,"@cov_Gretchen That’s why we voted for Trump - he is up against the swamp and it’s deeeeep - he is exposing what we as Americans should be on top of everyday- we the people let government get way too big, two tiered justice system is in place and our tax dollars are being abused",bigplaincircle,2329260715,[],[],G,,,,,
1.24846E+18,2020/4/10,@SassyODaisy @grild_cheez @ondinemonet @flybry55 @ofarrelltalent @ellajames @izzysick101 @KlatuBaradaNiko @KeithH6910 @tizzywoman @TiaVoteblue @wackamole520 @TuttleNTexas I know. She said she hopes the stupid stuff is gone by Christmas 😂,debiowens,32291774,[],[],G,,,,,
1.24831E+18,2020/4/10,PLEASE remember everything they are NOT doing to help us while doing EVERYTHING they can to pass NEEDLESS legislation THEY want &amp; can't get ANY other way! #VoteThemOut in Nov!! #DemsLie &amp; don't care at ALL about US the American People! We are PAWNS to be used is what they think!,nvgirlinmo,1.15114E+18,[],"['votethemout', 'demslie']",G,,,,,
1.24841E+18,2020/4/10,Bones...that is a perfect greeting....this one has my vote.,losientoiv,7.14887E+17,[],[],G,,,,,
1.24832E+18,2020/4/10,@thehill ...evidences and he would like to present some of them. According to trump in the Great State of California run by the Democrats lots of people are prohibited to vote. According to the judicial watch a millions of people  shouldn't have voted. Actually the Democrats created the..,saumen70,3307479456,[],[],T,,,,,
1.24835E+18,2020/4/10,"@MSNBC @carolelee *absentee ballot vs vote by mail* Absentee ballots have been allowed for a long time. Like for people in the military, who cannot be in their home state to vote.",chgogirl3,1.06791E+18,[],[],G,,,,,
1.24836E+18,2020/4/10,@DanRather Hey Dan weren’t you and your producer involved in FRAUD? Right that’s why you were fired! “Those people�?whatever the hell that means can show up and vote now unless they’re here ILLEGALLY and aren’t citizens. In that case THOSE PEOPLE SHOULD NOT VOTE! #TruthIsFree  https://t.co/0uuuc5abXS,truthisfree4you,1.09861E+18,[],['truthisfree'],G,,,,,
1.24839E+18,2020/4/10,"@zehotep @PNWHottie83 @Frank_N_Meems @Luis81154212 @JoeySalads @realDonaldTrump I see things so much clearer than I ever seen it before. I voted for Obama. He was a total mistake. Because of Trump I get to see my doctors, Because of Trump I'm gaining economically. He gave me Choice etc. So I would be dumb to give it all away to the Democrats. I see clear.",pocomax_network,2917799416,[],[],G,,,,,
1.2483E+18,2020/4/10,@GOPLeader @TheDemocrats #DemocratsAreDestroyingAmerica #DemExit #DemocratsHateAmerica   I call for an immediate suspension of ALL pay and other benefits to Congress!  #RememberInNovember #VoteDemsOut #TakeBackTheHouse #Trump2020NowMoreThanEver,usn_4_45,8.23313E+17,[],"['democratsaredestroyingamerica', 'demexit', 'democratshateamerica', 'rememberinnovember', 'votedemsout', 'takebackthehouse', 'trump2020nowmorethanever']",G,,,,,
1.24839E+18,2020/4/10,@deen39523791 @BarnettforAZ @Ilhan Wheel chair or as mentioned drive through! If it’s important enough to vote you will find a way!,janetpursley,526634380,[],[],G,,,,,
1.24869E+18,2020/4/11,"@bravo021380 @realDonaldTrump No. Abstaining from voting for president is voting for neither Trump nor Biden.  Under Trump's watch, we're having a major economic collapse.  Under Trump's leadership, we're seeing a major domestic policy failure.  Under Trump, we'll see sustained civil unrest.  Vote not earned.",arabbitorduck,1.00925E+18,[],[],G,,,,,
1.24868E+18,2020/4/11,@Ilhan ABSOLUTELY NOT!!!! We need MANDATORY VOTER ID!!!!,patriotbowman,3132768888,[],[],T,,,,,
1.24885E+18,2020/4/11,"@MiamiMike1313 @RealJamesWoods Are you kidding ?They’ll probably give her a raise !!!she’s a cheater, she’s stealing votes from the Republicans???They lov her!!!!!",dmartinezvizzo,2799262136,[],[],T,,,,,
1.24898E+18,2020/4/11,@VanJones68 FRAUD?,goshenhawk1,3063211215,[],[],G,,,,,
1.24873E+18,2020/4/11,@sft_asu @charliekirk11 @realDonaldTrump But vote by mail is fraud. #TheChosenOne votes by mail. Therefore????,jburnetti,84294254,[],['thechosenone'],T,,,,,
1.24896E+18,2020/4/11,@DailyCaller @Acosta Trump should ask if  Acosta received the 381 pages of mail in voter fraud proof he asked for from the White House,ladylibation,892470661,[],[],G,,,,,
1.24898E+18,2020/4/11,@realDonaldTrump We don't blame you for the failure because you don't take any responsibility anyway. We blame the people who stupidly voted for you,svonsouvanh,8.32826E+17,[],[],G,,,,,
1.24903E+18,2020/4/12,@bbusa617 @realDonaldTrump Democrats and Hillary KNEW they won '16 election. Every possible voter fraud means well thought out and calculated. It was in millions easily in some States. But AMERICANS CAME OUT TO VOTE FOR TRUMP. Never again #resist is their motto now. 'Whatever it takes to remove Trump!',homerwhite,20435808,[],['resist'],T,,,,,
1.24923E+18,2020/4/12,#dtmag Judicial Watch Sues North Carolina for 1M Inactive Voters on Voting Rolls  https://t.co/VugkT3loD4,wutevuh,180986738,[],['dtmag'],G,,,,,
1.24912E+18,2020/4/12,Great idea vote by mail!  Obama promotes vote-by-mail after Wisconsin primary 'debacle'  https://t.co/gVmdG1WomN via @nypost,edwardhalleran9,9.8948E+17,"[{'screen_name': 'nypost', 'name': 'new york post', 'id': '17469289'}]",[],G,,,,,
1.24901E+18,2020/4/12,@GovMikeDeWine @realDonaldTrump @senatemajldr @SenateGOP @HouseGOP @GOP   #NoVotingByMail #NoVoteByMail  #VoterIDNow #VoterFraud #ElectionFraud  #ElectionIntegrity #StopTheSteal,usn_4_45,8.23313E+17,"[{'screen_name': 'realdonaldtrump', 'name': 'donald j. trump', 'id': '25073877'}, {'screen_name': 'senatemajldr', 'name': 'leader mcconnell', 'id': '1249982359'}, {'screen_name': 'senategop', 'name': 'senate republicans', 'id': '14344823'}, {'screen_name': 'housegop', 'name': 'house republicans', 'id': '15207668'}, {'screen_name': 'gop', 'name': 'gop', 'id': '11134252'}]","['novotingbymail', 'novotebymail', 'voteridnow', 'voterfraud', 'electionfraud', 'electionintegrity', 'stopthesteal']",T,,,,,
1.24916E+18,2020/4/12,@realDonaldTrump You admitting to fraud when you voted? 🤔🤔,montypython1,35183949,[],[],F,,,,,
1.24902E+18,2020/4/12,@SenSchumer #VoterIDNow you will not be allowed to cheat! I will go to the polls and vote your corrupt Asp out of office!,bunnytruth,1.15821E+18,[],['voteridnow'],T,,,,,
1.24917E+18,2020/4/12,@Thomas1774Paine OK. When we have voter ID and illegals are sent back where they came from I'll carry one.,archangel2,23540181,[],[],G,,,,,
1.24903E+18,2020/4/12,MORE FRAUD: Media Reports on Doctor Stress During COVID-19 Crisis ...But Patient is a Mannequin  https://t.co/CbZ5KcESCR,ezridersos,477174486,[],[],G,,,,,
1.24915E+18,2020/4/12,@realDonaldTrump MUST NEVER sign any bill that has mail in &amp;/or harvesting voting included. The evil losing Dems will NEVER invalidate our vote-PERIOD! MAGA - KAG2020🇺🇸,eyerighton18,7.43869E+17,[],[],T,,,,,
1.24913E+18,2020/4/12,@realDonaldTrump FACT CHECK: TRUE   #VoterIDNow,magasogood,1.05875E+18,[],['voteridnow'],T,,,,,
1.24917E+18,2020/4/12,@realDonaldTrump Democrats are always changing the rules that’s cheating it should not be allowed on either side no mail in ballots no voting without voter ID,leporegina,637318383,[],[],T,,,,,
1.24913E+18,2020/4/12,"@realDonaldTrump 100% correct not to mention many could get lost in the mail, that is not the right way to go about voting.  The time has come for VOTER ID for all LEGAL residents. I don't trust a democrat as far as I could throw them to do something to try to fix this election.  #TrumpPence2020",tweetthisbabe,50020778,[],['trumppence2020'],T,,,,,
1.24934E+18,2020/4/12,@kurtbardella @realDonaldTrump @JoeBiden Remember Trump’s Voter Fraud Commission failure led by Kris Kobach?  �?.. a political Hindenburg that self-combusted in January after having conspicuously compiled no evidence whatsoever to justify its existence.�?  Trump knows he's going to lose to Biden.  https://t.co/1y5Pod4fP3  https://t.co/xk48GLOAC8,nancylevine,27282113,[],[],F,,,,,
1.24933E+18,2020/4/12,@MoxieManhattan @AndyOstroy @JoeBiden I will never vote for a ticket with her on it.,mtrichards400,1.21219E+18,[],[],G,,,,,
1.2492E+18,2020/4/12,"yep. ahhh, the good ole days. #jewhatred is evil  #VoteRedToSaveAmerica2020",sfreevenezuela,1.16227E+18,[],"['jewhatred', 'voteredtosaveamerica2020']",G,,,,,
1.2495E+18,2020/4/13,The doctor bashed you on CNN today @realDonaldTrump #fraud,southern__girl,350409642,"[{'screen_name': 'realdonaldtrump', 'name': 'donald j. trump', 'id': '25073877'}]",['fraud'],G,,,,,
1.24956E+18,2020/4/13,"82% Trump out of 80,000 votes!!! BOOM #Trump2020Landslide",southern__girl,350409642,[],['trump2020landslide'],G,,,,,
1.24943E+18,2020/4/13,@realDonaldTrump  https://t.co/GFwBtzk0ia    Three tubs of ballots discovered in mail processing center after polls closed in Wisconsin DEMS cheat again  this must stop,msredmama1,18358474,[],[],T,,,,,
1.24948E+18,2020/4/13,"@AmbassadorRice Aren't you in prison yet for FISA warrant frauds, spying on Americans. Aiding and abetting the killings in Bengazi?",tashacss,4882304561,[],[],G,,,,,
1.24967E+18,2020/4/13,@AJCalMaga @727Hummingbird @BoSnerdley @13thethe @MailOnline @realDonaldTrump And the fraud is also forgetting that he said Trump followed all of his suggestions right from the beginning. It's on tape!,gailmggmg,1903600231,[],[],G,,,,,
1.24946E+18,2020/4/13,@ScottPresler @realDonaldTrump Fat chance. The only way your will flip from Blue to Red is if the GOP's Voter Suppression efforts are successful. The only way trump can win this election is to cheat....as usual.,losientoiv,7.14887E+17,[],[],F,,,,,
1.24954E+18,2020/4/13,@David_Bossie @realDonaldTrump Love the ad trump tried and failed to remove from the air with a cease and desist letter! Trumps own words sure has an impact to vote against trump!,chemicalsoil,1.01566E+18,[],[],G,,,,,
1.24943E+18,2020/4/13,"@RichCarnaggio11 @ari_russian Rich they have no need for money.  Vote career Democrats out of office.Chuck Schumer ($3.2M), Nancy Pelosi ($194M), Maxine Waters ($5M, but pays her daughter $750,000 a year to mail out mailers?), Elizabeth Warren ($8.75M), Kamala Harris, Cory Booker ($3M), Dianne Feinstein ($58M",rick_hoyer,1.19072E+18,[],[],G,,,,,
